factor,horizon,corr_with_forward_return,corr_with_big_up,corr_with_big_down,mean_when_big_up,mean_when_big_down,difference_big_up_down,missing_rate,max_abs_tail_corr
trend_regime_score,10,-0.03682973131422665,-0.1777601392341978,0.054379286817934504,0.5810260586319218,0.6996402877697842,-0.11861422913786235,0.0,0.1777601392341978
bull_low_vol_regime,10,-0.011284502879595057,-0.17752739376190044,-0.00679798312309457,0.3322475570032573,0.4412470023980815,-0.1089994453948242,0.0,0.17752739376190044
atr_ratio_10,20,0.31724961159366566,0.17743287411547365,-0.07450671325860689,0.022051368777329126,0.018368832462284077,0.0036825363150450492,0.002099737532808399,0.17743287411547365
m5_large_up_count,1,0.08739563940139963,0.17726460785841222,0.013190853123309278,3.3739837398373984,2.732142857142857,0.6418408826945412,0.8362785862785863,0.17726460785841222
sell_pressure_volume_20,3,0.12379909164401523,0.17704749585230448,-0.011629850331117554,0.06575087523717704,0.05320997997194271,0.01254089526523433,0.004682622268470343,0.17704749585230448
close_position_60,10,-0.027800238480755433,-0.17679470902359948,0.03493224692619464,0.6375658030026552,0.715092726289435,-0.07752692328677979,0.015143603133159269,0.17679470902359948
atr_ratio_20_60,5,0.15674412918037925,0.1766862426827843,-0.06765919836295117,1.0797492615217956,1.003630215996051,0.07611904552574456,0.015104166666666667,0.1766862426827843
m5_last_hour_volume_share_std_5,3,0.1512948278018888,0.17637511620590876,-0.03720746909327439,0.022523652242656428,0.01942973501786246,0.0030939172247939663,0.8381893860561914,0.17637511620590876
breakout_high_prior_120,3,-0.08584344435041785,-0.176352470522903,0.0024125061582496695,-0.09641049860560343,-0.0769192514405183,-0.01949124716508513,0.031217481789802288,0.176352470522903
m5_intraday_range,5,0.1218117835805044,0.17628797326710857,0.0030311686979321087,0.033491730204239546,0.028373531846171172,0.0051181983580683744,0.8380208333333333,0.17628797326710857
m5_intraday_trend_consistency_mean_5,10,0.09625093082979928,0.07374495036348604,-0.17596731530111037,0.5200476889214967,0.4977798334875116,0.022267855433985073,0.8412532637075718,0.17596731530111037
m5_positive_bar_ratio_mean_5,10,0.09625093082979928,0.07374495036348604,-0.17596731530111037,0.5200476889214967,0.4977798334875116,0.022267855433985073,0.8412532637075718,0.17596731530111037
m5_negative_bar_ratio_mean_5,10,-0.09220155033718816,-0.06223039581470194,0.1757510491849964,0.4797322083639032,0.5011563367252544,-0.021424128361351213,0.8412532637075718,0.1757510491849964
bear_regime_ma60,10,0.02296773443625947,0.1757038071115335,-0.03525459349502727,0.40879478827361565,0.27577937649880097,0.13301541177481468,0.0,0.1757038071115335
bull_regime_ma60,10,-0.023130609102588746,-0.1757038071115335,0.035254593495027284,0.5912052117263844,0.7242206235011991,-0.13301541177481468,0.0,0.1757038071115335
m5_intraday_range_std_5,5,0.13752673775018098,0.17562223094026763,-0.051618853758854354,0.013038847027070513,0.009998595740619362,0.0030402512864511518,0.8390625,0.17562223094026763
m5_intraday_volatility,3,0.04173239455157655,0.17557624564628607,0.039179195111297124,0.0021995657743581185,0.0020023193356604294,0.00019724643869768917,0.8371488033298647,0.17557624564628607
close_position_120,10,-0.07058259594645123,-0.17552098807361644,0.059372814230626646,0.6673376880890334,0.7492625929448047,-0.08192490485577131,0.03080939947780679,0.17552098807361644
breakout_high_120,5,-0.12399401792879637,-0.1752452521702604,0.05089465045199069,-0.09619905455122302,-0.07153075291824648,-0.024668301632976536,0.030729166666666665,0.1752452521702604
trend_vol_regime,5,-0.04511827441854103,-0.17523471258579035,0.022163984391555588,0.015651438240270727,0.23125,-0.21559856175972927,0.0,0.17523471258579035
downside_return_sum_20,20,-0.25488711020262905,-0.1744319151274405,0.05021063491834633,-0.13473496315182695,-0.10900611921645374,-0.02572884393537321,0.004724409448818898,0.1744319151274405
drawdown_120,3,-0.08184247732744482,-0.17319843273690122,-0.0008457547649009623,-0.09306247515057711,-0.07459421082694859,-0.018468264323628525,0.030697190426638918,0.17319843273690122
close_position_120,5,-0.046902445945326235,-0.17316473424474982,0.05432126508346925,0.6644396015101633,0.7437617913288748,-0.07932218981871142,0.030729166666666665,0.17316473424474982
breakout_high_prior_120,5,-0.12227611721722677,-0.17234446421870128,0.0518529594101042,-0.09531341511694423,-0.07041653117138884,-0.024896883945555393,0.03125,0.17234446421870128
breakout_high_120,10,-0.15654730025005584,-0.1722825052374599,0.04586233017530159,-0.09454466341180563,-0.07103229331566008,-0.023512370096145555,0.03080939947780679,0.1722825052374599
m5_low_to_close_recovery,10,0.16107616003134215,0.17180979326556986,-0.09344753915797667,0.018952061877203358,0.012821002606918548,0.00613105927028481,0.8402088772845953,0.17180979326556986
drawdown_120,5,-0.11921643906904067,-0.17179897076227216,0.047475367243606174,-0.09224579890157841,-0.0683139311823951,-0.02393186771918332,0.030729166666666665,0.17179897076227216
bear_high_vol_regime,20,0.15903281582770096,0.1716304508574399,-0.047173942620653324,0.1892744479495268,0.08985507246376812,0.09941937548575869,0.0,0.1716304508574399
volatility_10,20,0.28445961959427646,0.17144588729953,-0.08888124870573949,0.017803269833150892,0.014274943510526081,0.0035283263226248106,0.0026246719160104987,0.17144588729953
atr_ratio_10,1,0.09907304460797633,0.17087463132408784,-0.005213541168402871,0.022282779364352766,0.01985337639387981,0.002429402970472956,0.002079002079002079,0.17087463132408784
m5_last30_return_mean_5,10,0.16686240940859112,0.1480015700934893,-0.1705359127237392,0.0010428209794915578,0.0002651076198898532,0.0007777133596017046,0.8412532637075718,0.1705359127237392
atr_ratio_20,1,0.09460928017983579,0.17026995985823348,-0.007233532430672066,0.02176402685188912,0.019662291741245102,0.0021017351106440187,0.004677754677754678,0.17026995985823348
breakout_high_prior_120,10,-0.1522959544919021,-0.17012476313333216,0.04331074530942823,-0.09372870492504382,-0.07037934043314523,-0.02334936449189859,0.031331592689295036,0.17012476313333216
rsi_24,10,-0.06578770053881043,-0.1701122604971544,0.016983752383085065,52.38411710773018,54.69881739050163,-2.3147002827714545,0.012532637075718016,0.1701122604971544
m5_afternoon_return_std_5,5,0.15930198276107127,0.1696495902433309,-0.08792151108733733,0.01090051348803138,0.008452928204301616,0.002447585283729764,0.8390625,0.1696495902433309
amihud_illiq_20,1,0.12064384500346274,0.16922438785044033,-0.0654516722323844,0.01068290516005272,0.009267494482299868,0.0014154106777528527,0.005197505197505198,0.16922438785044033
m5_longest_down_streak,10,-0.14728246511664836,-0.16875654927691616,0.12206315760930912,4.862068965517241,5.684782608695652,-0.8227136431784112,0.8402088772845953,0.16875654927691616
m5_large_up_count,3,0.09897138785225724,0.16834548801192675,0.020470030173098674,3.358974358974359,2.761904761904762,0.5970695970695972,0.8371488033298647,0.16834548801192675
drawdown_120,10,-0.14987861255813656,-0.16652000114043325,0.04389288843401764,-0.09034366615930602,-0.06764010251131078,-0.022703563647995237,0.03080939947780679,0.16652000114043325
breakout_low_120,20,-0.07918461280667603,-0.12116572120767183,0.1663634314633688,0.2573492768966979,0.3263719781559945,-0.0690227012592966,0.030971128608923884,0.1663634314633688
m5_open_30m_range,5,0.12431891616371372,0.16622750993126356,-0.007224299366127477,0.019454084634248095,0.016317996470443345,0.0031360881638047497,0.8380208333333333,0.16622750993126356
breakout_low_prior_120,20,-0.08493752709164766,-0.1219787928697983,0.1658718423797757,0.25808039654204,0.327673308013084,-0.06959291147104396,0.031496062992125984,0.1658718423797757
m5_bar_range_mean,3,0.00760355187402876,0.16550321340939128,0.056072473009951676,0.002384607365309701,0.002234364999930088,0.00015024236537961293,0.8371488033298647,0.16550321340939128
up_day_ratio_60,20,-0.15928982268440736,-0.16513174797611782,0.10995438518982589,0.5608044164037854,0.5865217391304348,-0.025717322726649394,0.015223097112860892,0.16513174797611782
sell_pressure_volume_20,20,0.2519013299858507,0.16475773154247753,-0.05097483533997504,0.06372511149611727,0.04898298517226486,0.014742126323852411,0.004724409448818898,0.16475773154247753
true_range_pct,5,0.1464593199353968,0.16462496645540187,-0.03366382541164462,0.023110827122000806,0.019197330185898982,0.0039134969361018235,0.0005208333333333333,0.16462496645540187
close_position_120,3,-0.023829628862910228,-0.16430033920925274,0.019085669105953898,0.6657282064879193,0.7292004326736458,-0.06347222618572645,0.030697190426638918,0.16430033920925274
large_up_return_sum_20,10,0.15783849052591525,0.16413534666888005,-0.06315740366845762,0.11476243903255115,0.09042541950396886,0.02433701952858229,0.004699738903394256,0.16413534666888005
daily_range_pct,5,0.14531689158141828,0.16400501836006903,-0.036687088181132574,0.021861969364932204,0.018208933546968963,0.003653035817963241,0.0005208333333333333,0.16400501836006903
volatility_20,1,0.09870854153500042,0.1637164703136278,-0.02582942222874194,0.01834345541081507,0.016185110347945546,0.0021583450628695246,0.005197505197505198,0.1637164703136278
downside_volatility_5,3,0.09449438480214446,0.16346411702497568,-0.02129216736008235,0.009902899213691247,0.007849219706295768,0.002053679507395479,0.001040582726326743,0.16346411702497568
atr_ratio_5,1,0.0812672449809582,0.16231094579742275,0.00145114964941657,0.0225751294156287,0.020042725890331754,0.0025324035252969473,0.0010395010395010396,0.16231094579742275
bear_high_vol_regime,10,0.07119066055257156,0.16219747220641384,-0.04136700259429998,0.19055374592833876,0.09832134292565947,0.09223240300267929,0.0,0.16219747220641384
m5_large_drop_count,5,0.0034520295003885753,0.1621788292397719,-1.895944108405857e-05,3.4601769911504423,2.704081632653061,0.7560953584973813,0.8380208333333333,0.1621788292397719
downside_volatility_10,20,0.24064773223669386,0.16214640655612886,-0.06892754334427732,0.010662485293172663,0.00830551149096641,0.002356973802206253,0.002099737532808399,0.16214640655612886
m5_intraday_range_mean_5,1,0.07238512682328802,0.16171420189563085,0.02906674902479143,0.03194686365957447,0.029034077395670117,0.0029127862639043538,0.8373180873180873,0.16171420189563085
crash_risk_score,5,0.10014278759475098,0.16096486432246018,-0.043511229441514886,0.3168676049618547,0.2874336024340481,0.02943400252780659,0.0,0.16096486432246018
m5_first_hour_return_std_5,3,0.1119931494306392,0.16079093197709896,0.003965591958585825,0.01546117914130564,0.013483050048827796,0.0019781290924778434,0.8381893860561914,0.16079093197709896
drawdown_regime,3,0.027624897988928476,0.16048676957395538,-0.005152782602304908,0.3470790378006873,0.2484472049689441,0.09863183283174318,0.0,0.16048676957395538
drawdown_regime,5,0.038303740996135205,0.16001274353225295,-0.027797773203960235,0.34348561759729274,0.23125,0.11223561759729273,0.0,0.16001274353225295
crash_risk_score,3,0.07951991310723024,0.15967690489776254,-0.01243219571868433,0.31739100017086613,0.29283045473785096,0.02456054543301517,0.0,0.15967690489776254
bear_regime_ma60,20,0.0702198972061163,0.15922735750431866,-0.00772759409930661,0.3943217665615142,0.2956521739130435,0.0986695926484707,0.0,0.15922735750431866
bull_regime_ma60,20,-0.06754366125263314,-0.15922735750431866,0.00772759409930661,0.6056782334384858,0.7043478260869566,-0.09866959264847075,0.0,0.15922735750431866
downside_volatility_20,1,0.0801668107853742,0.15900059343261466,-0.014738462945588015,0.011462851847900588,0.009967830740251236,0.0014950211076493521,0.004677754677754678,0.15900059343261466
rsi_24,5,-0.04825863019304986,-0.15882999641586604,0.024020598030983834,52.39440075898428,54.72731637008803,-2.3329156111037506,0.0125,0.15882999641586604
volatility_20,20,0.24439618701328178,0.15863799878394416,-0.057991081500863094,0.01801037235302837,0.015444435441729196,0.0025659369112991746,0.005249343832020997,0.15863799878394416
m5_close_30m_amount_share,20,-0.12708013401616924,-0.15833536637739157,0.07161673297670568,0.13036993390146911,0.1356154429043351,-0.0052455090028659945,0.8446194225721785,0.15833536637739157
m5_close_30m_volume_share,20,-0.12707649852629724,-0.15833273352544616,0.07161277024650166,0.13037011465991713,0.13561555719997503,-0.005245442540057904,0.8446194225721785,0.15833273352544616
m5_last30_volume_share,20,-0.12707649852629724,-0.15833273352544616,0.07161277024650166,0.13037011465991713,0.13561555719997503,-0.005245442540057904,0.8446194225721785,0.15833273352544616
true_range_pct,20,0.24990955093122535,0.15825071581377848,-0.055113460902680995,0.022759953604183654,0.018411072054566702,0.0043488815496169515,0.0005249343832020997,0.15825071581377848
m5_last30_return_mean_5,20,0.19047388268612106,0.15813592423830028,-0.0752345155657764,0.001044154604067707,0.0005039826175943231,0.0005401719864733839,0.8456692913385827,0.15813592423830028
bollinger_width,1,0.1070949115905317,0.15809548882054025,-0.043954062105427155,0.14171386469148542,0.1179814579003928,0.02373240679109262,0.004677754677754678,0.15809548882054025
atr_ratio_20_60,3,0.12102516190544232,0.15802994216890462,-0.046410378431765424,1.0750585921719271,1.0112746790452725,0.06378391312665466,0.015088449531737774,0.15802994216890462
m5_afternoon_return_std_5,3,0.15518141864956117,0.15668080775060136,-0.0043025882341324985,0.010772249995076838,0.00933180864676891,0.0014404413483079283,0.8381893860561914,0.15668080775060136
close_position_60,5,-0.014375669012855075,-0.15665879097282412,0.04098902740577702,0.6415828813405632,0.7152338039303394,-0.07365092258977624,0.015104166666666667,0.15665879097282412
m5_intraday_volatility,1,-0.04663523387037859,0.15658190170594893,0.04886297455868352,0.002161788407819136,0.002013400644334191,0.00014838776348494523,0.8362785862785863,0.15658190170594893
m5_bar_range_mean,1,-0.03290546759275126,0.1565187141825749,0.061313164186704176,0.0023647740908548757,0.002239566082893051,0.0001252080079618247,0.8362785862785863,0.1565187141825749
m5_last_hour_volume_share_mean_5,10,-0.23262995036592313,-0.15646762275380788,0.11181277652794137,0.22339513422375676,0.22841311005067547,-0.005017975826918708,0.8412532637075718,0.15646762275380788
m5_midday_reversal_std_5,5,0.06573850835280284,0.15575038141606884,-0.05342620284685394,0.0075159675142813884,0.006086785649881881,0.0014291818643995076,0.8390625,0.15575038141606884
volatility_10,1,0.10215104539315278,0.15537325730286386,-0.01650583832087248,0.017878533549549953,0.015710433661500472,0.002168099888049481,0.002598752598752599,0.15537325730286386
m5_close_vwap_position_mean_5,20,-0.282581066955768,-0.07930559376596794,0.15397126485109636,-0.7162134790507411,-0.7025003989148981,-0.013713080135842937,0.8456692913385827,0.15397126485109636
breakout_high_60,20,-0.18650888904629137,-0.15396076352975094,0.06064179781458841,-0.0714445883190035,-0.05204252815703918,-0.019402060161964316,0.015223097112860892,0.15396076352975094
downside_return_sum_20,1,-0.07324594590669752,-0.15391844930848675,0.0019884179838157777,-0.13529879636207753,-0.11789252478121498,-0.017406271580862553,0.004677754677754678,0.15391844930848675
daily_range_pct,20,0.24816529564013629,0.1539086024745346,-0.04628419353820471,0.02146610334187275,0.017764526480429966,0.0037015768614427833,0.0005249343832020997,0.1539086024745346
trend_regime_score,20,-0.0803356723798798,-0.15386582194665688,0.029818711790617767,0.5946372239747634,0.686231884057971,-0.0915946600832076,0.0,0.15386582194665688
rsi_14,10,-0.03587426509297205,-0.15379851285856352,-0.007318650498056001,52.51943066943377,54.80130772730497,-2.281877057871206,0.007310704960835509,0.15379851285856352
breakout_high_20,1,-0.04319054870422138,-0.15360162663174004,-0.015382457088127532,-0.05025899319019436,-0.04117196752048522,-0.009087025669709141,0.004677754677754678,0.15360162663174004
m5_volume_profile_mean_5,20,0.14183639339339715,0.07952722492330543,-0.15351586515534738,0.46358270648748645,0.4561378892986623,0.007444817188824171,0.8456692913385827,0.15351586515534738
